"Pair","pair_1","pair_2","Bowker_pv","Bowker_ts","Stuart_pv","Stuart_ts","IS_pv","IS_ts","QS_pv","QS_ts","Sat_cassius1_pv","Sat_test_Cassius1","Sat_cassius2_pv","Sat_test_Cassius2","Chi_Test_pv","Chi_test","simulation"
"(S1; S5)","S1","S5",8.21163713550696e-26,130.924,2.20920012987521e-26,122.522,0.0383884211305878,8.40236,0.975885536967953,0.0302276,0.356605536978673,0.0063661,0.427816339121546,0.00315123,0.26870813199723,11.1031,84
"(S2; S3)","S2","S3",1.71361822944449e-15,81.5441,8.88213810532739e-17,77.8482,0.296236362307517,3.69584,0.987422190033292,-0.0157646,1.8191102923957e-267,0.60484,2.15401011970386e-250,0.585033,1.44384991294494e-258,1227.44,84
"(S2; S4)","S2","S4",2.59367653667511e-28,142.781,8.79884751844871e-30,138.298,0.213808976556574,4.48303,0.952979666939471,0.0589654,0.590953737001495,-0.0039837,0.613257545644812,-0.00498518,0.377594420233576,9.67307,84
"(S2; S5)","S2","S5",3.09550235181131e-34,170.765,2.131819278867e-36,168.962,0.614384534223849,1.80253,0.844292400400657,0.196406,0.604646378030092,-0.00459673,0.644770492157695,-0.00643006,0.854903771990876,4.75763,84
"(S3; S4)","S3","S4",9.18583024172045e-78,374.331,8.62910546244584e-81,374.187,0.985951227050422,0.144904,0.954350510039294,-0.0572444,0.52748715103629,-0.00119433,0.536031518176471,-0.00156648,0.712658648110268,6.26963,84
"(S3; S5)","S3","S5",2.55052135790517e-88,423.436,1.91056057564584e-90,418.761,0.197212662713398,4.67487,0.0756554823704323,-1.77647,0.89820994993414,-0.0220216,0.9002700228175,-0.0222238,0.361104270689506,9.87009,84
"(S4; S5)","S4","S5",0.376907583101033,6.42879,0.301989498443479,3.64864,0.426778013322548,2.78015,0.746326451250725,-0.323487,0,0.89982,0,0.88775,0,2635.91,84
"(S1; S2)","S1","S2",0.0671206054908944,11.7775,0.568823800501166,2.0173,0.0207187464891102,9.76017,0.15652386330471,1.41686,0,0.866268,0,0.868668,0,2542.68,85
"(S1; S3)","S1","S3",6.68585124629625e-13,68.9583,2.46341940837174e-14,66.4435,0.472624127935472,2.51479,0.494068626729863,-0.683852,4.50000760129867e-181,0.496581,5.38556042068189e-176,0.489475,1.08805943639295e-177,852.44,85
"(S1; S4)","S1","S4",1.49422304991698e-17,91.4776,1.52105613369844e-19,90.7375,0.86374030695287,0.740073,0.974024511326154,0.0325612,0.77162186990151,-0.0128899,0.806525925364256,-0.0149851,0.766878293545038,5.72722,85
"(S1; S5)","S1","S5",1.95033104612129e-14,76.4275,2.0538303827433e-16,76.1502,0.964236883470678,0.277315,0.7109958223879,-0.370519,0.563753170683166,-0.0027798,0.59995046881867,-0.00438588,0.993143419957746,1.88609,85
"(S2; S3)","S2","S3",1.26598119747515e-09,52.836,5.50816088808541e-11,50.7582,0.556427188381273,2.07775,0.802407939832471,0.250232,3.46784591277504e-235,0.56681,2.31926627994685e-228,0.558438,3.8130477372433e-230,1095.76,85
"(S2; S4)","S2","S4",1.71313498546386e-22,115.132,1.46416520368188e-24,114.064,0.784799244652701,1.06802,0.78882709830406,0.267834,0.800088768831099,-0.0145828,0.821833442570611,-0.015976,0.391535613114871,9.5106,85
"(S2; S5)","S2","S5",3.12484193347413e-19,99.5433,9.78277233654552e-21,96.2835,0.353275629220084,3.25981,0.509902832346148,0.658989,0.70538049314232,-0.00935202,0.722954054396988,-0.0102475,0.367000333508021,9.79901,85
"(S3; S4)","S3","S4",1.3405171459632e-57,280.322,9.59129951735548e-60,276.968,0.340246460547044,3.35364,0.0822231487997132,-1.73793,0.340982140306422,0.00709767,0.349700362750528,0.00668796,0.607583427891504,7.28394,85
"(S3; S5)","S3","S5",3.06762434267766e-53,259.946,1.45286730844161e-55,257.645,0.512436619898177,2.30044,0.551153849474113,-0.596032,0.46693086944981,0.00143738,0.476141515305602,0.00103646,0.792379319397601,5.46137,85
"(S4; S5)","S4","S5",0.183287934025397,8.83134,0.242290840112983,4.18378,0.199499910036401,4.64756,0.143409925326097,1.46321,0,0.906109,0,0.886003,0,2626.76,85
"(S1; S2)","S1","S2",0.0348913548110891,13.565,0.503903892343474,2.34527,0.0105948143308916,11.2198,0.619754721939066,-0.496198,0,0.872052,0,0.874157,0,2576.56,86
"(S1; S3)","S1","S3",6.45022639491285e-18,93.2321,3.04885033559702e-19,89.3315,0.272407356298474,3.90053,0.229960738577782,1.20046,3.74004343937988e-172,0.48403,3.85555805294069e-164,0.472471,2.69178151022313e-166,799.524,86
"(S1; S4)","S1","S4",1.81690315112217e-19,100.672,1.13601754909091e-21,100.633,0.997936901921804,0.0394967,0.881488929077194,0.149082,0.273032896711596,0.0104558,0.301025436344418,0.00903184,0.753091879087393,5.86761,86
"(S1; S5)","S1","S5",3.73206894084229e-17,89.5642,1.69781163014746e-18,85.8584,0.295033735903794,3.70581,0.901158505748176,0.124198,0.390837315256593,0.00480016,0.416971654608309,0.00363119,0.828215222254783,5.06942,86
"(S2; S3)","S2","S3",1.03174573617931e-18,97.0552,1.17439798634793e-20,95.9143,0.767215765175033,1.14088,0.804890424126044,-0.247023,3.92661092789171e-214,0.540569,7.12275041314504e-204,0.527311,2.41349695146471e-210,1003.96,86
"(S2; S4)","S2","S4",7.15605582802622e-18,93.0153,8.1393551689094e-20,92.0016,0.79793700947164,1.0137,0.515546894678396,-0.650225,0.595499349223986,-0.00418662,0.628514775427762,-0.00567978,0.637581698861019,6.99556,86
