Sequences compared,Sat_test_Cassius_1,Sat_test_Cassius_2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(M._s._splendida_S7; G._multisquamata),0.25068,0.186235,2087.05,4200.22,4194.06,6.16046,0.802224,6649
(M._s._splendida_S7; G._pseudoincisus),0.261909,0.201999,2231.82,4259.81,4253.08,6.73205,0.457627,6647
(M._s._splendida_S7; G._wanamensis_AS),0.244669,0.181864,2130.55,4254.17,4248.23,5.94197,0.202347,6629
(M._s._splendida_S7; G._kabia_III),0.244669,0.181757,2129.94,4254.17,4248.23,5.94165,0.203195,6629
(M._s._splendida_S7; M._rubripinnis),0.25922,0.19449,2115.93,4190.33,4185.79,4.54077,0.779372,6649
(M._s._splendida_S7; M._japenensis),0.268723,0.208772,2248.24,4250.2,4246.08,4.1208,0.589841,6653
(M._s._splendida_S7; M._ammeri),0.241346,0.175884,2085.61,4253.73,4252.55,1.18049,0.421306,6647
(M._s._splendida_S7; M._angfa_AS),0.244422,0.179245,2093.5,4245.09,4241.62,3.4715,0.72463,6647
(M._s._splendida_S7; M._arfakensis_AS),0.255216,0.189282,2129.28,4226.98,4224.58,2.40358,0.569267,6647
(M._s._splendida_S7; M._batanta),0.26035,0.193233,2168.65,4244.27,4240.24,4.02947,0.962491,6647
(M._s._splendida_S7; M._boesemani_AS),0.249064,0.183293,2118.05,4242.04,4240.56,1.48432,0.518154,6647
(M._s._splendida_S7; M._fredericki_II_AS),0.247054,0.178368,2090.77,4244.63,4242.55,2.076,0.477374,6647
(M._s._splendida_S7; M._salaweti),0.255073,0.189139,2165.95,4256,4254.25,1.75755,0.94652,6647
(M._s._splendida_S7; M._fredericki_I_AS),0.256481,0.189706,2166.81,4260.2,4257.18,3.01898,0.794321,6647
(M._s._splendida_S7; M._irianjaya_AS_MT),-0.238976,-0.598727,1420.45,-nan,2597.3,-nan,-nan,6672
(M._s._splendida_S7; M._irianjaya_AS_S7),2.18108,2.77972,17742.4,6.33571,3.25621,3.07951,1.21492,6647
(M._s._splendida_S7; M._kokasensis),0.244281,0.179222,2089.86,4238.77,4237.59,1.17764,0.4632,6647
(M._s._splendida_S7; M._misoolensis_I),0.25027,0.18245,2104.77,4238.64,4235.57,3.06786,0.839762,6647
(M._s._splendida_S7; M._misoolensis_II),0.256028,0.189977,2169.44,4261.2,4258.18,3.0191,0.790086,6647
(M._s._splendida_S7; M._parva_AS),0.244874,0.179559,2093.98,4244.09,4240.62,3.47151,0.724911,6647
(M._s._splendida_S7; M._sp._Rawarra),0.247145,0.182213,2104.04,4243.62,4242.46,1.16054,0.353859,6647
(M._s._splendida_S7; M._sp._Suswa),0.257586,0.193122,2174.38,4247.74,4246.28,1.45783,0.481753,6647
(M._s._splendida_S7; M._catherinae_I),0.247936,0.184919,2163.04,4263.24,4262.18,1.05435,0.316374,6643
(M._s._splendida_S7; M._catherinae_II),0.249384,0.187677,2176.82,4264.23,4263.17,1.0594,0.491745,6643
(M._s._splendida_S7; M._synergos_I),0.25391,0.191547,2185.65,4257.32,4256.15,1.17049,0.327537,6643
(M._s._splendida_S7; M._synergos_II_AS),0.252804,0.190563,2191.16,4265.27,4264.11,1.15796,0.379604,6643
(M._s._splendida_S7; I._werneri_II),0.206324,0.115304,1796.78,4223.26,4214.56,8.69978,-0.00289209,6558
(M._s._splendida_S7; I._werneri_I),0.203419,0.113623,1778.83,4221.66,4211.89,9.77297,0.186455,6562
(M._s._splendida_S7; R._ornatus_I),0.163576,0.0617906,1500.55,4206.95,4201.47,5.48045,1.16898,6598
(M._s._splendida_S7; R._ornatus_II),0.187637,0.0928001,1633.8,4233.58,4231.2,2.37887,0.793924,6612
(M._s._splendida_S7; R._ornatus_III),0.176167,0.0815879,1569.62,4207.6,4205.92,1.67871,0.665918,6632
(M._s._splendida_S7; R._ornatus_IV),0.188323,0.0978279,1661.75,4235.53,4233.86,1.67785,0.66835,6632
(M._s._splendida_S7; C._rhombosomoides),0.236318,0.104434,1414.51,4001.95,4001.44,0.512959,0.143965,6604
(M._s._splendida_S7; B._madagascariensis),-0.208337,-0.585879,1359.36,-nan,2539.33,-nan,-nan,6672
(M._s._splendida_S7; B._longianalis),-0.222756,-0.5919,1387.68,-nan,2566.17,-nan,-nan,6672
(M._s._splendida_S7; B._leucopteron),-0.211942,-0.58738,1366.37,-nan,2544.94,-nan,-nan,6672
(M._s._splendida_S7; B._marojejy),-0.211942,-0.58738,1366.37,-nan,2546.82,-nan,-nan,6672
(M._s._splendida_S7; B._sp._Namorona),-0.223206,-0.592089,1388.58,-nan,2565.81,-nan,-nan,6672
(M._s._splendida_S7; B._sp._Ankavia),-0.0384699,-0.518181,1073.57,-nan,2195.09,-nan,-nan,6672
(M._s._splendida_S7; R._alaotrensis),-0.222305,-0.591711,1386.79,-nan,2568.15,-nan,-nan,6672
(M._s._splendida_S7; R._vatosoa),-0.214195,-0.588319,1370.78,-nan,2544.67,-nan,-nan,6672
(M._s._splendida_S7; R._wrightae),-0.229514,-0.594738,1401.22,-nan,2583.43,-nan,-nan,6672
(M._s._splendida_S7; Hypoatherina.tsurugae),-0.25745,-0.606574,1458.99,-nan,2631.2,-nan,-nan,6672
(M._s._splendida_S7; Marosatherina.ladigesi),-0.224762,-0.592848,1391.26,-nan,2555.21,-nan,-nan,6666
(M._s._splendida_S7; Pseudomugil.gertrudae),-0.222305,-0.591711,1386.79,-nan,2560.03,-nan,-nan,6672
(M._s._tatei_MT; M._s._tatei_S7),-0.218665,-0.59033,1371.35,-nan,2579.14,-nan,-nan,6664
(M._s._tatei_MT; M._parkinsoni_I_AS_MT),2.76891,2.89852,19129.3,3.95221,2.89277,1.05944,-0.201638,6827
(M._s._tatei_MT; M._parkinsoni_I_AS_S7),-0.220018,-0.590896,1377.85,-nan,2574.02,-nan,-nan,6664
(M._s._tatei_MT; M._parkinsoni_II_AS),2.30196,2.30404,12269.4,614.055,609.111,4.94435,-2.54099,6665
(M._s._tatei_MT; M._caerulea),2.45636,2.4607,13879.7,659.947,657.986,1.96083,-0.921698,6654
(M._s._tatei_MT; M._maccullochi_III),2.44735,2.45704,13789.5,603.609,599.659,3.95024,-1.28076,6651
(M._s._tatei_MT; M._maccullochi_II),2.47701,2.48317,14101.1,659.945,657.876,2.06926,-0.53584,6651
(M._s._tatei_MT; M._maccullochi_I_AS),2.46916,2.47154,14010,671.833,666.822,5.01162,-nan,6654
(M._s._tatei_MT; M._ogilbyi),2.33624,2.34097,12600,626.359,621.09,5.26954,-2.28031,6655
(M._s._tatei_MT; M._papuae),2.41746,2.42322,13443.9,635.368,627.474,7.89428,-1.21554,6652
(M._s._tatei_MT; M._sexlineata_I),2.49045,2.49422,14255.6,676.669,670.669,5.9994,-0.810575,6654
(M._s._tatei_MT; M._sexlineata_II),2.48841,2.49081,14229.3,674.588,669.91,4.67782,-nan,6655
(M._s._tatei_MT; M._sylvatica),2.43079,2.43818,13580.9,625.87,623.271,2.59881,-1.09094,6644
(M._s._tatei_MT; M._sp._Dekai),2.44158,2.44802,13728.7,641.104,639.014,2.08977,-1.04607,6655
(M._s._tatei_MT; M._sp._NT),2.40538,2.40774,13325.8,650.281,646.431,3.8502,-0.106733,6655
(M._s._tatei_MT; M._sp._Bindoola_S7),-0.21741,-0.589859,1362.27,-nan,2590.1,-nan,-nan,6661
(M._s._tatei_MT; M._exquisita),2.27651,2.2729,11981.8,623.239,614.391,8.84798,-2.48081,6662
(M._s._tatei_MT; M._gracilis),2.27875,2.28235,12010.9,584.453,572.043,12.4109,-2.99246,6662
(M._s._tatei_MT; M._nigrans_I),2.26694,2.2662,11906.7,612.939,606.777,6.16147,-1.3326,6670
(M._s._tatei_MT; M._nigrans_II),2.26534,2.26338,11882,623.059,613.276,9.78272,-0.847185,6668
(M._s._tatei_MT; M._pygmaea),2.2751,2.27787,11970.9,599.746,592.771,6.97493,-1.92992,6657
(M._s._tatei_MT; M._australis_III_MT),2.58111,2.68712,16498.4,13.3284,8.60352,4.72484,-1.59609,6827
(M._s._tatei_MT; M._goldiei_XI),2.22722,2.23122,11602.3,616.086,610.164,5.92184,-2.54419,6691
(M._s._tatei_MT; M._goldiei_IV),2.24222,2.24761,11739.5,613.316,606.98,6.33614,-1.44025,6691
(M._s._tatei_MT; M._goldiei_VIII),2.22948,2.23013,11603.3,631.287,621.631,9.6559,-2.39937,6691
(M._s._tatei_MT; M._goldiei_II),2.23549,2.24141,11681.3,609.536,600.562,8.97389,-2.1053,6691
(M._s._tatei_MT; M._goldiei_III),2.24091,2.2478,11729.7,602.894,595.139,7.75519,-2.06952,6691
(M._s._tatei_MT; M._goldiei_I),2.24153,2.24835,11739.8,604.814,598.426,6.38793,-1.76051,6691
(M._s._tatei_MT; M._goldiei_IX),2.23493,2.23553,11661.4,632.587,622.23,10.3568,-2.19891,6692
(M._s._tatei_MT; M._goldiei_X_AS),2.22995,2.23428,11622.6,610.183,604.258,5.92536,-2.60664,6691
(M._s._tatei_MT; M._goldiei_V),2.23681,2.24124,11682.4,616.55,607.694,8.85547,-2.16179,6691
(M._s._tatei_MT; M._goldiei_VI),2.23295,2.2344,11637.2,629.525,621.282,8.24277,-1.81018,6691
(M._s._tatei_MT; M._herbertaxelrodi_AS),2.23543,2.2367,11669.1,629.991,623.264,6.72742,-2.11719,6691
(M._s._tatei_MT; M._kamaka),2.2179,2.22455,11515.7,583.843,578.04,5.80369,-1.97089,6691
(M._s._tatei_MT; M._lacustrisAS),2.22992,2.23814,11640.3,583.956,573.522,10.4337,-2.54376,6692
(M._s._tatei_MT; M._lakamora),2.2187,2.224,11518.1,591.315,586.51,4.80444,-1.75318,6691
(M._s._tatei_MT; M._monticola),2.23753,2.24801,11718.3,575.819,565.671,10.1481,-2.42774,6692
(M._s._tatei_MT; M._mubiensis),2.2393,2.24779,11728.3,601.119,587.534,13.5848,-3.13214,6692
(M._s._tatei_MT; M._oktediensis),2.23922,2.2454,11718.8,609.41,600.794,8.61621,-1.91218,6691
(M._s._tatei_MT; M._pierucciae),2.21856,2.22418,11517.2,590.572,585.683,4.88939,-1.74462,6691
(M._s._tatei_MT; M._trifasciata_IV),2.22532,2.22935,11579.7,609.811,601.848,7.96278,-2.2165,6691
(M._s._tatei_MT; M._trifasciata_III),2.23601,2.23957,11680.8,616.583,607.157,9.42634,-2.41573,6691
(M._s._tatei_MT; M._trifasciata_II),2.234,2.23899,11641.2,596.05,588.994,7.05629,-2.28314,6683
(M._s._tatei_MT; M._goldiei_VII),2.24517,2.25115,11778.6,612.716,603.126,9.58915,-2.53607,6691
(M._s._tatei_MT; C._lorentzi_MT),2.40999,2.50614,14462.9,12.5151,9.75089,2.76421,-1.39673,6827
(M._s._tatei_MT; C._lorentzi_S7),-0.215997,-0.589072,1366.67,-nan,2581.03,-nan,-nan,6672
(M._s._tatei_MT; M._sp_Pianfon_MT),2.41235,2.51198,14517.1,10.3621,7.14979,3.21234,-1.48547,6827
(M._s._tatei_MT; M._sp._Pianfon_S7),-0.213626,-0.5881,1354.3,-nan,2589.64,-nan,-nan,6671
(M._s._tatei_MT; G._maculosus_AS),2.09149,2.08784,10186.9,579.07,572.795,6.275,-2.48197,6659
(M._s._tatei_MT; G._ramuensis),2.09535,2.09064,10220.2,578.376,572.947,5.42927,-2.10621,6659
(M._s._tatei_MT; M._affinis_II),2.11629,2.11401,10437.1,589.263,580.995,8.26874,-2.25928,6670
(M._s._tatei_MT; M._affinis_I_AS),2.10397,2.10431,10339.7,566.392,561.416,4.97691,-1.94092,6670
(M._s._tatei_MT; M._iris),2.11009,2.10361,10370.2,604.741,597.087,7.65468,-2.03541,6670
(M._s._tatei_MT; C._alleni),2.10979,2.10996,10385.3,557.177,555.168,2.00967,-1.64488,6668
(M._s._tatei_MT; C._axelrodi_AS),1.77977,1.83737,7781.44,68.0506,47.9788,20.0718,-2.56807,6668
(M._s._tatei_MT; C._bleheri),2.1231,2.12418,10477.6,549.27,546.285,2.98506,-1.75479,6658
(M._s._tatei_MT; C._bulolo),2.08317,2.07668,10145.2,583.994,577.107,6.88641,-2.31821,6679
(M._s._tatei_MT; C._campsi),2.12024,2.11882,10450.4,561.995,550.146,11.8496,-2.21463,6661
(M._s._tatei_MT; C._crassispinosa),2.08481,2.07846,10159.7,589.19,582.682,6.50709,-1.66183,6679
(M._s._tatei_MT; C._fasciata_II),2.11064,2.10884,10378.5,565.333,560.412,4.92078,-2.16634,6667
(M._s._tatei_MT; C._fasciata_IV),2.11931,2.11915,10436.6,550.805,543.524,7.28089,-2.74405,6658
(M._s._tatei_MT; C._fasciata_I),2.12155,2.12509,10502.8,548.152,545.007,3.14474,-2.06846,6670
(M._s._tatei_MT; C._fasciata_III),2.11795,2.11871,10458.4,552.529,549.005,3.52402,-1.88055,6670
(M._s._tatei_MT; C._pricei),2.12015,2.12221,10481.7,552.807,550.224,2.58267,-1.49002,6670
(M._s._tatei_MT; C._sentaniensis),2.10489,2.10172,10323.8,571.282,566.002,5.28016,-1.77177,6670
(M._s._tatei_MT; C._sp._Sepik),2.11582,2.11468,10413.5,563.57,552.977,10.5933,-1.49692,6661
(M._s._tatei_MT; C._sp._Gidomen),2.09358,2.09107,10224.7,566.426,558.586,7.83987,-1.98689,6672
(M._s._tatei_MT; M._praecox),2.09329,2.09236,10204.7,549.388,537.268,12.1203,-0.978478,6668
(M._s._tatei_MT; M._vanheurni_MT),2.42335,2.52,14596.1,11.4684,8.20266,3.2657,-0.145099,6827
(M._s._tatei_MT; M._vanheurni_S7),-0.216781,-0.589417,1369.42,-nan,2577.33,-nan,-nan,6671
(M._s._tatei_MT; G._dorityi),2.10301,2.10381,10367.9,567.684,562.285,5.39878,-2.11949,6685
(M._s._tatei_MT; G._sp._Gidomen_S7),-0.218565,-0.590235,1373.92,-nan,2577.44,-nan,-nan,6667
(M._s._tatei_MT; G._incisus),2.09119,2.08969,10253.1,569.733,563.693,6.03997,-2.19745,6685
(M._s._tatei_MT; G._kabia_I),2.10414,2.10585,10331.3,548.838,539.345,9.49321,-1.7884,6667
(M._s._tatei_MT; G._kabia_II),2.09912,2.09713,10240.4,569.287,560.288,8.99929,-2.30074,6647
(M._s._tatei_MT; G._leggetti),2.10302,2.10579,10377.1,545.29,537.423,7.86683,-2.65143,6685
(M._s._tatei_MT; G._multisquamata),2.10385,2.10677,10383.7,546.974,538.469,8.50458,-2.85875,6685
(M._s._tatei_MT; G._pseudoincisus),2.09183,2.09035,10254.2,567.713,561.844,5.86922,-2.17661,6683
(M._s._tatei_MT; G._wanamensis_AS),2.10562,2.10439,10298.3,568.345,558.743,9.60224,-2.36093,6647
(M._s._tatei_MT; G._kabia_III),2.10344,2.10206,10277.9,567.689,557.505,10.1835,-2.41759,6647
(M._s._tatei_MT; M._rubripinnis),2.11286,2.11808,10425.7,520.027,513.6,6.42654,-2.45404,6667
(M._s._tatei_MT; M._japenensis),2.10551,2.1051,10345.2,560.887,553.984,6.90282,-2.31592,6671
(M._s._tatei_MT; M._ammeri),2.06714,2.06676,10009.8,595.449,590.454,4.99482,-2.34562,6665
(M._s._tatei_MT; M._angfa_AS),2.059,2.06114,9946.59,584.281,580.128,4.15286,-1.27883,6665
(M._s._tatei_MT; M._arfakensis_AS),2.07748,2.08204,10115.8,554.767,552,2.76632,-2.25346,6665
(M._s._tatei_MT; M._batanta),2.07865,2.08007,10101.1,590.287,575.648,14.6392,-2.93674,6665
(M._s._tatei_MT; M._boesemani_AS),2.07963,2.08062,10124,589.105,584.087,5.01782,-2.21977,6665
(M._s._tatei_MT; M._fredericki_II_AS),2.08295,2.0808,10125.5,600.056,586.774,13.2818,-2.434,6665
(M._s._tatei_MT; M._salaweti),2.07657,2.07497,10072,596.315,586.873,9.44216,-2.25464,6665
(M._s._tatei_MT; M._fredericki_I_AS),2.08086,2.0788,10107.1,598.194,584.82,13.3736,-2.69549,6665
(M._s._tatei_MT; M._irianjaya_AS_MT),2.39046,2.48397,14254.6,30.5983,24.4319,6.16639,-2.20494,6827
(M._s._tatei_MT; M._irianjaya_AS_S7),-0.212918,-0.587912,1344.82,-nan,2594.08,-nan,-nan,6665
(M._s._tatei_MT; M._kokasensis),2.07919,2.08131,10123,585.763,578.05,7.71296,-2.90241,6665
(M._s._tatei_MT; M._misoolensis_I),2.0851,2.08629,10168,593.149,584.206,8.9433,-2.56836,6665
(M._s._tatei_MT; M._misoolensis_II),2.0777,2.07642,10089.2,593.837,584.795,9.04255,-2.62834,6665
(M._s._tatei_MT; M._parva_AS),2.05945,2.06166,9950.55,583.297,579.151,4.14595,-1.27402,6665
(M._s._tatei_MT; M._sp._Rawarra),2.08651,2.09,10192.3,589.622,586.674,2.94791,-2.37118,6665
(M._s._tatei_MT; M._sp._Suswa),2.0818,2.08362,10144.8,573.951,572.173,1.77874,-1.53914,6665
(M._s._tatei_MT; M._catherinae_I),2.06601,2.06804,10017.4,617.612,612.178,5.43417,-2.3114,6661
(M._s._tatei_MT; M._catherinae_II),2.06953,2.07227,10048.2,612.285,606.277,6.00827,-2.66117,6661
(M._s._tatei_MT; M._synergos_I),2.07362,2.07732,10086.1,592.814,590.066,2.7483,-2.18922,6661
(M._s._tatei_MT; M._synergos_II_AS),2.07268,2.07487,10069.8,601.215,596.743,4.47283,-2.61378,6661
(M._s._tatei_MT; I._werneri_II),1.96494,1.9705,8891.26,426.848,420.407,6.44118,-2.44293,6587
(M._s._tatei_MT; I._werneri_I),1.97489,1.97949,8979.61,427.182,425.457,1.72466,-1.26466,6591
(M._s._tatei_MT; R._ornatus_I),1.78695,1.78105,7594.58,505.969,500.737,5.23202,-2.83396,6691
(M._s._tatei_MT; R._ornatus_II),1.76839,1.76454,7490.98,513.998,510.91,3.08723,-2.46003,6704
(M._s._tatei_MT; R._ornatus_III),1.76219,1.75261,7513.5,567.463,559.12,8.34331,-3.45298,6755
(M._s._tatei_MT; R._ornatus_IV),1.7412,1.73299,7357.64,569.022,562.447,6.57433,-3.30297,6755
(M._s._tatei_MT; C._rhombosomoides),1.63306,1.65161,6376.67,226.665,220.231,6.43354,-1.84233,6653
(M._s._tatei_MT; B._madagascariensis),2.02558,2.11904,10540.2,29.7569,19.1916,10.5654,0.199051,6827
(M._s._tatei_MT; B._longianalis),2.03177,2.11988,10525.4,28.5807,24.0535,4.52719,0.351513,6827
(M._s._tatei_MT; B._leucopteron),2.02667,2.11691,10501.6,30.7424,22.0091,8.73333,0.017127,6827
(M._s._tatei_MT; B._marojejy),2.03252,2.12742,10611.4,42.7255,32.4967,10.2288,-0.191238,6827
(M._s._tatei_MT; B._sp._Namorona),2.03499,2.12266,10560.5,40.0964,31.4638,8.63262,1.53624,6827
(M._s._tatei_MT; B._sp._Ankavia),1.85235,1.95762,9036.03,199.855,188.782,11.0728,1.15203,6827
(M._s._tatei_MT; R._alaotrensis),2.01242,2.10566,10451.9,41.4856,34.9256,6.55995,0.615225,6827
(M._s._tatei_MT; R._vatosoa),2.01615,2.10292,10394.3,61.1858,54.7971,6.38869,1.21992,6827
(M._s._tatei_MT; R._wrightae),2.02948,2.12018,10536.5,25.4096,20.5166,4.89296,-0.0337402,6827
(M._s._tatei_MT; Hypoatherina.tsurugae),2.07154,2.14613,10718.6,29.3183,27.4513,1.86708,-0.365214,6827
(M._s._tatei_MT; Marosatherina.ladigesi),1.95713,2.03068,9617.61,70.1976,60.9364,9.26119,0.332119,6821
(M._s._tatei_MT; Pseudomugil.gertrudae),1.97486,2.0622,10025.3,114.918,109.604,5.31427,0.291497,6827
(M._s._tatei_S7; M._parkinsoni_I_AS_MT),-0.219116,-0.590519,1372.23,-nan,2580.08,-nan,-nan,6664
(M._s._tatei_S7; M._parkinsoni_I_AS_S7),2.21766,2.97617,19676.6,-nan,4.52381,-nan,-nan,6664
(M._s._tatei_S7; M._parkinsoni_II_AS),0.299963,0.252474,2505.72,4256,4254,1.99565,-nan,6664
(M._s._tatei_S7; M._caerulea),0.28224,0.223787,2319.06,4230.11,4222.15,7.9541,-0.260443,6646
(M._s._tatei_S7; M._maccullochi_III),0.261696,0.194354,2078.12,4144,4134.78,9.22078,-0.869543,6643
(M._s._tatei_S7; M._maccullochi_II),0.280316,0.221306,2284.27,4217.83,4210.23,7.60233,-0.183943,6643
(M._s._tatei_S7; M._maccullochi_I_AS),0.281899,0.222605,2317.48,4232.74,4227.13,5.61306,-0.0731147,6646
(M._s._tatei_S7; M._ogilbyi),0.278017,0.221788,2313.01,4237.67,4233.08,4.58296,-0.336792,6647
(M._s._tatei_S7; M._papuae),0.281671,0.222044,2300.05,4214.41,4208.21,6.20104,-0.50703,6644
(M._s._tatei_S7; M._sexlineata_I),0.273375,0.213779,2249.51,4215.4,4207.38,8.01663,-0.45642,6646
(M._s._tatei_S7; M._sexlineata_II),0.280793,0.220865,2303.48,4229.11,4221.15,7.96075,-0.430258,6646
(M._s._tatei_S7; M._sylvatica),0.286347,0.229842,2349.88,4221.53,4217.09,4.44499,-0.620673,6644
(M._s._tatei_S7; M._sp._Dekai),0.284801,0.226268,2319.36,4222.11,4215.1,7.00987,-0.458423,6647
(M._s._tatei_S7; M._sp._NT),0.27438,0.21677,2284.57,4239.99,4231.22,8.77211,-0.153351,6647
(M._s._tatei_S7; M._sp._Bindoola_S7),2.2006,2.90404,18756.2,3.15758,1.87051,1.28707,-0.730351,6661
(M._s._tatei_S7; M._exquisita),0.282752,0.226985,2359.13,4262.5,4258.04,4.46579,0.187474,6661
(M._s._tatei_S7; M._gracilis),0.273064,0.213723,2215.82,4185.02,4182.94,2.08094,-0.627894,6661
(M._s._tatei_S7; M._nigrans_I),0.287886,0.233463,2385.4,4255.52,4254.02,1.50097,0.67079,6664
(M._s._tatei_S7; M._nigrans_II),0.286082,0.231412,2379.02,4257.31,4255.03,2.28363,0.142218,6664
(M._s._tatei_S7; M._pygmaea),0.28841,0.234497,2384.26,4237.9,4235.06,2.84253,0.671082,6657
(M._s._tatei_S7; M._australis_III_MT),-0.233552,-0.59658,1401.01,-nan,2603.41,-nan,-nan,6664
(M._s._tatei_S7; M._goldiei_XI),0.283269,0.230427,2359.23,4242.26,4241.06,1.19474,-0.699699,6658
(M._s._tatei_S7; M._goldiei_IV),0.269473,0.211874,2215.23,4205.01,4201.87,3.14303,-0.440405,6658
(M._s._tatei_S7; M._goldiei_VIII),0.277961,0.222839,2322.04,4244.3,4243.11,1.18706,-0.482352,6658
(M._s._tatei_S7; M._goldiei_II),0.278243,0.222606,2283.51,4214.7,4214.32,0.377959,-0.326809,6658
(M._s._tatei_S7; M._goldiei_III),0.271078,0.213089,2210.96,4196.15,4193,3.14432,-0.44717,6658
(M._s._tatei_S7; M._goldiei_I),0.280049,0.223516,2283.66,4210.7,4210.32,0.378105,-0.330899,6658
(M._s._tatei_S7; M._goldiei_IX),0.277369,0.222261,2315.84,4244.77,4243.1,1.66294,-0.623141,6658
(M._s._tatei_S7; M._goldiei_X_AS),0.285526,0.231254,2357.61,4237.26,4236.06,1.19478,-0.701532,6658
(M._s._tatei_S7; M._goldiei_V),0.278523,0.222769,2293.5,4224.48,4221.33,3.15503,-0.413724,6658
(M._s._tatei_S7; M._goldiei_VI),0.280961,0.226873,2344.53,4249.26,4246.08,3.17909,-0.645994,6658
(M._s._tatei_S7; M._herbertaxelrodi_AS),0.279656,0.226325,2346.13,4250.26,4249.06,1.19454,-0.696166,6658
(M._s._tatei_S7; M._kamaka),0.287754,0.233971,2352.35,4220.92,4217.15,3.77629,-0.62556,6658
(M._s._tatei_S7; M._lacustrisAS),0.284163,0.229512,2309.77,4201.93,4197.4,4.52867,-0.740234,6658
(M._s._tatei_S7; M._lakamora),0.285045,0.231114,2343.89,4226.92,4223.15,3.77615,-0.62592,6658
(M._s._tatei_S7; M._monticola),0.279327,0.222537,2247.38,4178.46,4173.92,4.5397,-0.564031,6658
(M._s._tatei_S7; M._mubiensis),0.274691,0.218599,2245.49,4193.69,4192.8,0.897746,-0.138494,6658
(M._s._tatei_S7; M._oktediensis),0.270749,0.213017,2215.05,4200,4199.74,0.254637,0.0221391,6658
(M._s._tatei_S7; M._pierucciae),0.285497,0.23173,2346.05,4225.92,4222.15,3.77611,-0.625565,6658
(M._s._tatei_S7; M._trifasciata_IV),0.282347,0.227794,2332.69,4234.29,4234.08,0.21668,-0.382957,6658
(M._s._tatei_S7; M._trifasciata_III),0.284533,0.230932,2355.98,4237.92,4237.05,0.873694,-0.38915,6658
(M._s._tatei_S7; M._trifasciata_II),0.286149,0.232453,2353.04,4230.88,4229.09,1.79676,-0.492002,6658
(M._s._tatei_S7; M._goldiei_VII),0.27734,0.222429,2284.67,4211.59,4210.39,1.20689,-0.913939,6658
(M._s._tatei_S7; C._lorentzi_MT),-0.236258,-0.597722,1406.49,-nan,2606.88,-nan,-nan,6664
(M._s._tatei_S7; C._lorentzi_S7),2.19021,2.83131,18167,7.3193,7.21443,0.104868,0.399056,6653
(M._s._tatei_S7; M._sp_Pianfon_MT),-0.238965,-0.598865,1412,-nan,2615.78,-nan,-nan,6664
(M._s._tatei_S7; M._sp._Pianfon_S7),2.18666,2.82173,18028.7,7.31697,7.0377,0.279278,0.641392,6653
(M._s._tatei_S7; G._maculosus_AS),0.260764,0.200211,2244.25,4273.1,4265.11,7.99126,-nan,6641
(M._s._tatei_S7; G._ramuensis),0.26,0.199445,2245.31,4275.6,4268.09,7.50334,-nan,6641
(M._s._tatei_S7; M._affinis_II),0.256682,0.194861,2173.39,4244.17,4235.39,8.77555,-nan,6652
(M._s._tatei_S7; M._affinis_I_AS),0.260168,0.198154,2177.03,4234.39,4225.35,9.03882,-nan,6652
(M._s._tatei_S7; M._iris),0.259272,0.198815,2228.49,4277.75,4268.13,9.61661,-nan,6652
(M._s._tatei_S7; C._alleni),0.256338,0.194903,2180.62,4240.7,4236.4,4.29824,1.04341,6650
(M._s._tatei_S7; C._axelrodi_AS),0.53457,0.405945,2634.74,3647.82,3647.16,0.656717,0.830106,6650
(M._s._tatei_S7; C._bleheri),0.265314,0.203192,2242.72,4247.28,4243.1,4.17864,0.971749,6640
(M._s._tatei_S7; C._bulolo),0.258233,0.196245,2190.37,4267.6,4265.13,2.46984,1.54214,6661
(M._s._tatei_S7; C._campsi),0.263605,0.201431,2223.03,4254.01,4252.1,1.91628,0.631838,6643
(M._s._tatei_S7; C._crassispinosa),0.257191,0.194905,2182.7,4268.38,4266.14,2.24456,1.52609,6661
(M._s._tatei_S7; C._fasciata_II),0.263951,0.203218,2245.7,4258.28,4254.12,4.16289,0.874538,6649
(M._s._tatei_S7; C._fasciata_IV),0.263866,0.20056,2229.31,4243.18,4239.14,4.04779,0.636176,6640
(M._s._tatei_S7; C._fasciata_I),0.264485,0.202537,2204.15,4220.57,4216.43,4.14374,1.0773,6650
(M._s._tatei_S7; C._fasciata_III),0.259814,0.196238,2176.29,4225.63,4221.47,4.16455,0.929302,6650
(M._s._tatei_S7; C._pricei),0.264173,0.201336,2201.66,4225.53,4221.38,4.14719,1.03579,6650
(M._s._tatei_S7; C._sentaniensis),0.262997,0.201026,2237.26,4258.19,4254.13,4.0545,0.990496,6650
(M._s._tatei_S7; C._sp._Sepik),0.261594,0.19967,2211.87,4253.07,4251.14,1.92657,0.602945,6643
(M._s._tatei_S7; C._sp._Gidomen),0.2579,0.195402,2177.28,4252.45,4251.2,1.24801,1.30381,6654
(M._s._tatei_S7; M._praecox),0.241995,0.171825,2002.01,4191.22,4185.39,5.83113,0.218426,6650
(M._s._tatei_S7; M._vanheurni_MT),-0.237161,-0.598103,1408.32,-nan,2609.82,-nan,-nan,6664
(M._s._tatei_S7; M._vanheurni_S7),2.18965,2.82973,18127.7,6.20415,5.43859,0.765559,0.0409573,6653
