"Pair","pair_1","pair_2","Bowker_pv","Bowker_ts","Stuart_pv","Stuart_ts","IS_pv","IS_ts","QS_pv","QS_ts","Sat_cassius1_pv","Sat_test_Cassius1","Sat_cassius2_pv","Sat_test_Cassius2","Chi_Test_pv","Chi_test","simulation"
"(S1; S2)","S1","S2",0.471819321730668,5.58018,0.464421036286472,2.5607,0.388633015798588,3.01947,0.138366905066454,1.4819,0,2.44885,0,2.44945,0,199996,1
"(S1; S3)","S1","S3",0.90563449156937,2.14761,0.94549739889965,0.374307,0.620760129748167,1.77331,0.924751301865958,0.0944505,0,2.20006,0,2.20144,0,161546,1
"(S1; S4)","S1","S4",0.89880398354228,2.21596,0.776692679072247,1.10158,0.773606289962007,1.11437,0.418419093822247,0.809167,0,2.26284,0,2.26332,0,170755,1
"(S1; S5)","S1","S5",0.495470867591707,5.38494,0.395859703133248,2.97266,0.491352798341939,2.41228,0.133190107111593,1.50164,0,2.08007,0,2.08025,0,144252,1
"(S1; S6)","S1","S6",0.321093264407012,6.99734,0.289794880023303,3.74967,0.354991249090643,3.24768,0.148755853636401,1.44394,0,2.22792,0,2.22781,0,165442,1
"(S1; S7)","S1","S7",0.974724156692388,1.24268,0.92236977277791,0.484103,0.859346286150302,0.75858,0.746340838304806,0.323468,0,2.25512,0,2.25581,0,169624,1
"(S1; S8)","S1","S8",0.909633203187996,2.10665,0.600351037125908,1.86753,0.971039790712522,0.23912,0.90994572541121,0.113107,0,2.13766,0,2.13787,0,152352,1
"(S2; S3)","S2","S3",0.843916503106355,2.71294,0.548928460713812,2.11478,0.896851639568741,0.598168,0.997572663375643,0.00304222,0,2.35367,0,2.35452,0,184796,1
"(S2; S4)","S2","S4",0.554270411817846,4.91879,0.432468266774655,2.74599,0.537327759129745,2.17279,0.722181339017975,-0.355545,0,2.41973,0,2.41961,0,195153,1
"(S2; S5)","S2","S5",0.767426146708028,3.32242,0.856814135939833,0.76922,0.465753323395649,2.5532,0.233791014195799,1.19065,0,2.22655,0,2.22616,0,165196,1
"(S2; S6)","S2","S6",0.74734460440887,3.47461,0.796712718002163,1.01876,0.483324671139759,2.45584,0.174676379164048,1.35733,0,2.38257,0,2.38183,0,189107,1
"(S2; S7)","S2","S7",0.743289708388324,3.50511,0.721002397159918,1.33431,0.537720752107522,2.17081,0.184819824114827,-1.32606,0,2.41214,0,2.41224,0,193966,1
"(S2; S8)","S2","S8",0.79927859828763,3.07577,0.650163231621869,1.64085,0.697370088846548,1.43492,0.410675771292728,-0.822705,0,2.28487,0,2.28449,0,173968,1
"(S3; S4)","S3","S4",0.696265601817222,3.85519,0.340769970826602,3.34981,0.917709190970109,0.505374,0.800877976085921,0.252211,0,2.4879,0,2.48872,0,206460,1
"(S3; S5)","S3","S5",0.486496391494775,5.45842,0.388757109483822,3.01866,0.486276227481583,2.43976,0.197179154422563,1.28963,0,2.1087,0,2.10912,0,148285,1
"(S3; S6)","S3","S6",0.385746414095157,6.3443,0.199243250331988,4.65061,0.638337563228284,1.69369,0.316024935694513,1.00266,0,2.25652,0,2.25668,0,169760,1
"(S3; S7)","S3","S7",0.938374796757352,1.78497,0.705677724836148,1.39939,0.943203932250839,0.385585,0.549186888483736,-0.598979,0,2.29001,0,2.29097,0,174954,1
"(S3; S8)","S3","S8",0.683744573677923,3.94777,0.355496130545832,3.24412,0.872346275173398,0.703645,0.485567517117239,-0.697376,0,2.16848,0,2.16895,0,156817,1
"(S4; S5)","S4","S5",0.726476344804018,3.63093,0.537494457785588,2.17195,0.691769560512395,1.45898,0.301566462034663,1.03308,0,2.16833,0,2.16787,0,156658,1
"(S4; S6)","S4","S6",0.412560023055938,6.09566,0.448239138131068,2.6532,0.328301901368452,3.44246,0.157115413178476,1.41484,0,2.3212,0,2.32041,0,179479,1
"(S4; S7)","S4","S7",0.952034524873687,1.60753,0.853067123736932,0.784934,0.844054843041704,0.822597,0.69790059227878,-0.388156,0,2.35533,0,2.35534,0,184922,1
"(S4; S8)","S4","S8",0.87851520650791,2.40895,0.662341061743335,1.587,0.844211437657617,0.821944,0.49536226224143,-0.681805,0,2.23002,0,2.22958,0,165703,1
"(S5; S6)","S5","S6",0.761693426807137,3.36608,0.738972275866392,1.25866,0.550413105989234,2.10742,0.784487338654718,0.273476,0,2.52261,0,2.52142,0,211919,1
"(S5; S7)","S5","S7",0.538061019273019,5.04495,0.40726172841551,2.90025,0.54292071296985,2.14471,0.454241233747699,-0.748363,0,2.35665,0,2.35636,0,185084,1
"(S5; S8)","S5","S8",0.672620493358081,4.02997,0.392826255289367,2.99222,0.792118626673937,1.03775,0.576579465278041,-0.558388,0,2.23161,0,2.23088,0,165898,1
"(S6; S7)","S6","S7",0.637966790692468,4.2865,0.394905361927159,2.9788,0.727305452174164,1.3077,0.365553866217333,-0.904833,0,2.51799,0,2.51735,0,211238,1
"(S6; S8)","S6","S8",0.868415061284514,2.50047,0.673069593143631,1.54,0.810816272770815,0.960468,0.342043153017747,-0.950136,0,2.38664,0,2.38554,0,189696,1
"(S7; S8)","S7","S8",0.547382320716584,4.97221,0.571983402811294,2.00204,0.396247278802501,2.97017,0.742540448068014,-0.328491,0,2.76629,0,2.76599,0,255025,1
"(S1; S2)","S1","S2",0.046091668326926,12.8137,0.155979531177852,5.22596,0.0553453907926615,7.58778,0.0709792795536472,1.80561,0,2.45281,0,2.45257,0,200509,2
"(S1; S3)","S1","S3",0.685000228254439,3.93849,0.861473410710494,0.749628,0.363413191877767,3.18886,0.275876162498155,1.08963,0,2.19893,0,2.19918,0,161215,2
"(S1; S4)","S1","S4",0.327598435238216,6.92756,0.929326231728074,0.451891,0.0906269732514852,6.47567,0.0223574299478628,2.28424,0,2.26206,0,2.26227,0,170598,2
"(S1; S5)","S1","S5",0.347855701606823,6.71657,0.331918722251408,3.41527,0.347461749918141,3.3013,0.886819351166053,-0.14233,0,2.09107,0,2.09148,0,145814,2
"(S1; S6)","S1","S6",0.558463718292523,4.8864,0.308973144509112,3.59241,0.7305607028252,1.29399,0.493934753186498,0.684064,0,2.23747,0,2.23759,0,166896,2
"(S1; S7)","S1","S7",0.075843470361396,11.4344,0.717345255507165,1.34979,0.0178605251899801,10.0846,0.0289115838992333,2.18469,0,2.26976,0,2.27007,0,171777,2
"(S1; S8)","S1","S8",0.0741385865797847,11.4985,0.458398391568872,2.59482,0.0305997235406003,8.90365,0.0165687604762881,2.39614,0,2.1546,0,2.15459,0,154746,2
"(S2; S3)","S2","S3",0.0665679037272417,11.8006,0.204888735800075,4.58435,0.06531686213709,7.2162,0.937403444727146,0.0785338,0,2.35431,0,2.35396,0,184708,2
"(S2; S4)","S2","S4",0.494374378295661,5.39388,0.259260063549482,4.02049,0.711783944371138,1.37339,0.37289966472998,0.891055,0,2.41787,0,2.41747,0,194808,2
"(S2; S5)","S2","S5",0.0214313797139713,14.853,0.0059537165022913,12.4632,0.495552977330609,2.38971,0.160960043960263,-1.40185,0,2.23363,0,2.23349,0,166289,2
"(S2; S6)","S2","S6",0.00601841637447917,18.087,0.0135707766800153,10.6828,0.060070664799738,7.40424,0.707630718470163,-0.37504,0,2.39232,0,2.39183,0,190700,2
"(S2; S7)","S2","S7",0.187457096005826,8.76125,0.0568575770061774,7.52744,0.744907217476566,1.23381,0.689339924440878,0.399751,0,2.42678,0,2.42648,0,196265,2
"(S2; S8)","S2","S8",0.416477037272491,6.06023,0.174225866505447,4.96705,0.778718293982231,1.09319,0.338587444911708,0.95696,0,2.30322,0,2.30261,0,176737,2
"(S3; S4)","S3","S4",0.257593636413721,7.74235,0.97019093842112,0.244005,0.0576008626884274,7.49835,0.550118877636602,0.597582,0,2.48964,0,2.48974,0,206628,2
"(S3; S5)","S3","S5",0.159830501148953,9.25321,0.278993815343995,3.84239,0.144070940336742,5.41082,0.74303037317579,-0.327843,0,2.11469,0,2.115,0,149111,2
"(S3; S6)","S3","S6",0.275196584404819,7.5227,0.355951908088508,3.24091,0.23259966430899,4.28179,0.943898531839757,0.0703708,0,2.26103,0,2.26103,0,170413,2
"(S3; S7)","S3","S7",0.014931849506175,15.7891,0.318793496243344,3.51522,0.00650143624593143,12.2739,0.686559105206677,0.403529,0,2.29651,0,2.29671,0,175835,2
"(S3; S8)","S3","S8",0.0139224139636027,15.9688,0.258741906005589,4.02533,0.00757958459788844,11.9434,0.195762154465381,1.29372,0,2.17844,0,2.17831,0,158175,2
"(S4; S5)","S4","S5",0.337876361791174,6.81936,0.295756958718555,3.69981,0.373557671567382,3.11955,0.133547066520106,-1.50026,0,2.17477,0,2.17504,0,157697,2
"(S4; S6)","S4","S6",0.333632584020773,6.86374,0.407142232129682,2.901,0.265515747137143,3.96274,0.454596487235318,-0.747774,0,2.32735,0,2.3273,0,180549,2
"(S4; S7)","S4","S7",0.342686928448959,6.76954,0.462656460375234,2.57066,0.240774042361397,4.19888,0.846510241165115,-0.193573,0,2.36438,0,2.36454,0,186372,2
"(S4; S8)","S4","S8",0.448292114276328,5.7799,0.406542008794808,2.90477,0.411281039347489,2.87513,0.794367055037734,0.260644,0,2.24208,0,2.24191,0,167542,2
"(S5; S6)","S5","S6",0.231151296532169,8.09604,0.673970760845735,1.53607,0.0873272028806127,6.55997,0.476453629783638,0.712018,0,2.52079,0,2.52099,0,211850,2
"(S5; S7)","S5","S7",0.332292477276862,6.87784,0.355545801344701,3.24377,0.303785436266434,3.63407,0.0620203822145735,1.86615,0,2.35822,0,2.35863,0,185441,2
"(S5; S8)","S5","S8",0.104883166461132,10.5064,0.258387020159045,4.02865,0.0905461217246872,6.4777,0.0130072767079836,2.48357,0,2.23979,0,2.23985,0,167235,2
"(S6; S7)","S6","S7",0.0443828981511508,12.9164,0.239119592325212,4.21545,0.0335426917213875,8.70096,0.348013200854614,0.93845,0,2.52244,0,2.52251,0,212106,2
